model,year,kilometers,engine,price,description
Ford Focus,2012,156800,Gasolina,2800,Garantía: Como es visto no hay garantía Financiamiento: no Precio negociable: si Color : Gris DESCRIPCIÓN ARTÍCULOS CALIFICACIONES SEGURIDAD Auto Ford Focus SE 2012 automático
Nissan Sentra,2014,88028,Gasolina,6500,"Precio negociable: si Color : Negro DESCRIPCIÓN CALIFICACIONES SEGURIDAD Nissan Sentra SV año 2014. Motor 1.8. tres formas de manejo: eco, sport y normal. caja automática, A/C en funcionamiento optimo, mantenimientos al día."
Honda Civic,2019,59000,Gasolina,11000,"Financiamiento: no Precio negociable: si Color : BLANCO Vendo Honda Civic 2019 4 puertas, motor 2.0, caja automática, A/C, Power Stearing, Vidrios y espejos eléctricos, radio Bluetooth y mandos al timón, Sistema ECO, llantas nuevas, rines con copas originales, precio $11000 negociable, contactar al"
Toyota Yaris iA,2019,26866,Gasolina,12200,"Precio negociable: si Color : Azul Toyota Yaris IA 2019 Motor 1.5 26,866 millas reales. Encendido de botón. Caja manual de 6 velocidades. Pantalla táctil con cámara de retroceso. Mandos al volante. Aire acondicionado al 100%. Bolsa buenas Tapicería en excelente estado. Mantenimientos al día y ceros códigos de motor. Traspaso directo. Pregunte sin compromiso precio negociable, estoy a la orden al numero"
Hyundai Elantra,2012,201263,Gasolina,6350,"Precio negociable: si Color : Azul DESCRIPCIÓN CALIFICACIONES SEGURIDAD Hyundai Elantra 2012 $6300 Negociable Motor 1.8 ECO Super económico Helando en excelentes condiciones. Mantenimiento al día Detalles estéticos 0 codigos Automático / Secuencial Cierre Central Vidrios y espejos eléctricos Entradas USB / Aux Halogenos 0 fugas 4 puertas Pastillas de freno recien cambiadas Polarizado Traspaso Directo. Detalles estéticos, Solo gente seria lista para cerrar trato si no no pregunte."
Honda EF,1989,10000,Gasolina,4950,Honda EF 89 OEM Timón de SI Silvines y Stop Stanley Side Marker Stanley Window Visor Tubería original acero inoxidable Lip frontal uretano Barra C pilar Consola interior tablero Japón Cluster con RPM Pintura y tapicería nítida Equipado con headers y coilovers para una experiencia de manejo superior. Contacto
Kia Rio,2008,128000,Gasolina,5000,Precio negociable: si Color : Gris DESCRIPCIÓN CALIFICACIONES SEGURIDAD En excelentes condiciones
Mazda 3,2008,111195,Gasolina,4000,"Financiamiento: no Precio negociable: no Color : Gris Se vende Mazda 3, 2008, pocos detalles Cambio de válvula de vacío (se cotizó en impressa y en super y no tienen en existencia hasta nuevo stock) Foco de luz normal Motor de sube vidrios del pasajero delantero De ahí sin problemas de motor ni de caja Aire acondicionado funcionando sin problemas Sin fugas de ningún tipo Sensores tpms sin problemas Traspaso directo $4,000 fijos Se muestra en alrededores del salvador del mundo y San Marcos"
Hyundai Accent,2016,60000,Gasolina,7800,"Financiamiento: si Precio negociable: no Color : Negro DESCRIPCIÓN CALIFICACIONES SEGURIDAD RECIEN IMPORTADO, TODAS LAS BOLSAS BUENAS , SOLO 60 MIL MILLAS REALES , MANDOS AL TIMON , ESTA EN EXELENTE ESTADO. $$ 7800 de contado somos importadora directa. favor solo interesados en hacer negocio. credito. 1500 de prima , cuota mensual 300 se muestra taller por mercado san miguelito. previa cita. lunes a viernes por las tardes y sabados por las mañana. favor escribirnos por cualquier consulta."
Toyota Corolla,2018,50000,Gasolina,11500,"Financiamiento: si Precio negociable: si Color : Negro EN EXELENTE ESTADO , CAJA Y MOTOR , SOLO 50MIL MILLAS REALES , PANTALLA, CAMARA , TAPICERIA EN EXELENTE ESTADO, PINTURA EN EXELENTE ESTADO, 11500 NEGOCIABLES. SOMOS IMPORTADORA DIRECTA. FAVOR SOLO PERSONAS INTERESADAS EN HACER NEGOCIO. PRIMA $$ 3500. PAGO MENSUAL 300 SOLO SE MUESTRA EN TALLER POR MERCADO SAN MIGUELITO PREVIA CITA DE LUNES A VIERNES DE LA 1 PM EN ADELANTE Y SABADO SOLO POR LAS MAÑANA. ESCRIBANOS POR CUALQUIER CONSULTA Y UBICACION"
Kia RIO,2014,77000,Gasolina,7700,"Color : Gris DESCRIPCIÓN CALIFICACIONES SEGURIDAD Kia Rio 2014 Full Extra -Transmisión Automático ATF Secuencial 6Vel. + Retro Nítida (Sin fallas, Sin códigos, Sin fugas, Sin ruidos) -Motor 1.6 GDI (Super económico) -Vidrios y espejos eléctricos -Las 4 Llantas Nuevas -Frenos ABS en las 4 llantas -Solo un año de uso -Cámara de retro nítida -Super espacioso -Aire acondicionado al 100% -Todo en función, sin ningún problema -A toda prueba (Mecánicamente y en calle) -Traspaso directo -Más info al Tel: *Precio Fijo*"
Kia RIO,2017,73000,Gasolina,8200,"Precio negociable: si Color : Gris DESCRIPCIÓN CALIFICACIONES SEGURIDAD Motor 1.6 con modo Eco(súper económico) Aire al Automático Mantenimientos al día Sin detalles, a toda prueba Millaje muy bajo, reales y comprobables WhatsApp"
Nissan Sentra,2008,143500,Gasolina,4800,Precio negociable: si Color : Gris DESCRIPCIÓN CALIFICACIONES SEGURIDAD Nissan Sentra 2008 en buen estado (9/10). Precio negociable
Hyundai Accent,2016,87000,Gasolina,7900,Garantía: Extensa garantía disponible. Solicitar detalles. DESCRIPCIÓN CALIFICACIONES SEGURIDAD Hyundai Accent ESTANDAR 7V SPORT ESTANDAR 87k millas Reales Todas las bolsas buenas Chasis intacto Suspension MCPHERSON 7 velocidades con asistente de cambio Mantenimiento al día con valvoline. Llantas nuevas 2 Tapicería en excelente estado Venta directa sin intermediarios importador directo
Honda Fit,2013,167,Gasolina,6600,Precio negociable: si Color : Blanco DESCRIPCIÓN CALIFICACIONES SEGURIDAD Se vende Honda fit 2013. Económico $6700 fijos Traspaso Directo
Nissan Note,2014,0,Gasolina,6000,"Precio negociable: si Color : Celeste Vendo Nissan Versa Not SV 2014 , buen estado llamar al"
Hyundai Accent,2002,135678,Gasolina,2700,"Precio negociable: si Color : Dorado metalico DESCRIPCIÓN CALIFICACIONES SEGURIDAD Vehículo en buen estado, todos son mantenimientos al día, esta a toda prueba para su funcionamiento. únicos detalles, no tiene A/C y 2 ventanas eléctricas no funcionan. Puede llevar a su mecánico de confianza. NO ACEPTO CAMBIOS, POCO NEGOCIABLE SOLO ENTREGO EN SOYAPANGO, UNICENTRO SOYAPANGO O PLAZA MUNDO SOYAPANGO."
Hyundai Accent,2010,108140,Gasolina,4200,Color : Gris DESCRIPCIÓN CALIFICACIONES SEGURIDAD -Ahorrativo -Sistema de alarma -Sensores de presión de llantas -Estandar -Papeles en Regla
Mitsubishi Lancer,2017,60000,Gasolina,8500,"Precio negociable: si Color : Rojo Solo vendo, no cambio , se muestra alrededores de Chalchuapa y Santa Ana"
BMW 328,2011,91000,Gasolina,5500,"Color : Rojo El baúl no cierra, la manecilla de la puerta del conductor del lado de adentro no abre, detalles estéticos de la tapicería y el botón de radio que no sirve. Todo es estético, lo único mecánico que tiene son los soportes de los amortiguadores que ya requieren cambio pues ya están generando vibración, no lo he hecho porque era mi proyecto arreglarlo poco a poco para dejarlo nítido"
Honda Civic,2019,59100,Gasolina,12500,"Precio negociable: si Color : Negro Honda Civic, Año 2019, Automático, Cámara retroceso, 59100 millas reales, A/C, suspensión y mecánica nítida, vehículo alegante y confortable."
Hyundai Elantra,2002,241000,Gasolina,3800,Precio negociable: si Color : Negro DESCRIPCIÓN CALIFICACIONES SEGURIDAD
Nissan Versa,2013,90520,Gasolina,5500,DESCRIPCIÓN CALIFICACIONES SEGURIDAD Suspensión en buen estado. Vidrios eléctricos. Aire acondicionado en excelente condición.
Toyota Yaris,2008,134411,Gasolina,6300,Financiamiento: no Precio negociable: si Color : Rojo DESCRIPCIÓN CALIFICACIONES SEGURIDAD se vende toyota yaris 2008 vidrios eléctricos AC funcionando al 100% esta en perfecto estado. lo.muestro rn metrocentro lourdes
Honda Civic,2016,89000,Gasolina,10900,"Color : Azul DESCRIPCIÓN CALIFICACIONES SEGURIDAD Honda Civic 2016 – Deportivo Sedan 4 Puertas - Deportivo Motor 4 cil. 2.0 cc. A toda Prueba Sistema de Manejo, ECO Drive, Deportivo 88,741 Mil millas Originales Cámara de Retroceso y pantalla Pantalla DVD – marca Alpine Transmisión Automática – Secuencial Freno de mano Electrónico Mandos al Timón Color Azul Frenos ABS. Discos en las 4 llantas Full Extras, Vidrios y Espejos Eléctricos, Aire Acondicionado, etc. Kit Deportivo Original, Cola Mugen, Spoilers de techo Rines especiales y bien Enllantado Cuenta con 2 Llaves de Arranque. **Carro a Toda Prueba Física y mecánica** Solo Personas Conocedoras y Con Interés de Compra, Tratos serios; ya que su tiempo y el mío son muy valiosos. Precio: $ 10,900.00 neg. Inf. WhatsApp San Salvador"
Nissan Sentra,2020,32000,Gasolina,13000,"Precio negociable: si Vendo Nissan Sentra 2020 SV, Motor 2.0 de 4 Cilindros, Transmisión Automática, Bolsas Buenas, Motor y Caja a Todo Tipo de Prueba, Suspensión y Dirección al 100%, Pantalla Táctil de 8 Pulgadas con Camara de Retroceso, Pintura en Perfecto Estado, Tapiciera en Excelentes Condiciones, Cero Códigos, Mantenimiento al Día, Encedido de Botón, Llave de Aproximidad, Cierre Central, Rines Especiales Bien Enllantado, Mandos al Timón, Calefacción en Asientos Delanteros , A/C Funcionando Nítido. 32 Mil Millas, Precio Negociable, NO CAMBIOS. Traspaso Directo"
Nissan Sentra,2012,150000,Gasolina,5950,"Precio negociable: si Color : Gris DESCRIPCIÓN CALIFICACIONES SEGURIDAD VENDO, sentra 2012. de AGENCIA, automatico, mandos al timon, aire AC, edición especial, sunroof, rines especiales, motor 2.0. económico, tapiceria buena. mas inf. al . $5950 negociables. no preguntones solo tratos serios...ACEPTO CARRO MAS RIBETE A MI FAVOR...TEL:"
Mazda 3,2015,66000,Gasolina,8900,"Color : Rojo premium Vendo mi Mazda 3 extra limpio , todos los servicios a tiempo, -Caja Automatica -LLantas nuevas! -luces blancas premium -Polarizado en todas las ventanas -Sistema PREMIUM de sonido BOSE (de fabrica) -Camara de reversa -timon deportivo de fabrica -Alerta de punto ciego -pantalla tactil y control de mando para controlar el sistema de entretenimiento -faja nueva -filtro de motor premium K&N -Vidrios electrico -quema coco 100% funcional (abrir e inclinarlo) ver fotos -luces para cruzar en los retovisores (ver fotos) -Sensor de proximidad para abrir y cerrar puertas. -botones para abrir en la puerta de conductor y pasajero. -alfombras originales de Mazda 3 (ver fotos) -aceite de motor fresco (full sintetico hace un mes ) -A/C En perfectas condiciones -Cola de pato de fabrica -Boton de arranque -Alogenos para mas informacion o fotos llamarme o escribirme al siete 2 ocho 9 ocho 9 uno 8"
Hyundai Elantra,2010,0,Gasolina,5450,Precio negociable: si Color : Ocre DESCRIPCIÓN CALIFICACIONES SEGURIDAD
Hyundai Elantra,2018,99000,Gasolina,9500,"Color : Rojo Hyundai Elantra 2018 SEL Motor 2.0 Sistema Eco 96 mil millas 4 puertas Rines especiales originales Pantalla carplay y Android auto Camara de retroceso Pintura perlada 9500 negociable Traspaso directo Trato serio Se muestra en San Marcos, centro comerciales de ss y gasolineras."
