model,year,kilometers,engine,price,description
Hyundai Elantra,2016,78000,Gasolina,8850,Financiamiento: no Precio negociable: si Color : azul DESCRIPCIÓN CALIFICACIONES SEGURIDAD Elnatra SE 2016 -78mil millas -Bluetooth -Usb -Golpe leve -Motor 1.8 eco -caja al 100% -cero ruidos -Automático y secuencial caja a toda prueba -Motor super nitido 10 de 10 -Interior 10 de 10 gris -Rines especiales -A/c al 100% -traspaso directo -esperando placas -camara de retrocero -sonido premiun Puede traer su mecánico se muestra sin compromiso.
Kia Forte,2017,94000,Gasolina,8300,Precio negociable: si Color : Negro DESCRIPCIÓN CALIFICACIONES SEGURIDAD Transmisión automática. Motor: 2.0 Mantenimiento al día A/C en buen estado. Ventanas eléctricas. Mandos al timón. Tapicería en buen estado. Interesados llamar al o escribir al WhatsApp
Nissan Sentra,2015,96000,Gasolina,6800,"Color : Negro DESCRIPCIÓN CALIFICACIONES SEGURIDAD Nissan Sentra 2015 automático -Pantalla y cámara de retroceso -95930 millas -Motor y caja a toda prueba -Motor 1.8 muy económico y sin fugas -Cero Check -3 sistemas de manejo: Eco, Sport y Normal -A/C -Mandos al timón $6,800 Negociables Llamadas y Whatsapp"
Toyota Yaris,2014,90300,Gasolina,10400,"Financiamiento: no Precio negociable: si Color : Negro DESCRIPCIÓN CALIFICACIONES SEGURIDAD Toyota Yaris 2014 (AGENCIA) Motor 1.3 CC Transmisión ESTÁNDAR Vidrios y espejos manuales Alarma y cierre central Recorrido 90,300 km Rines especiales y llantas nuevas marca FIRESTONE las 4 Suspencion y dirección en Perfecto estado Aire acondicionado helando Todas sus bolsas buenas Tapicería limpia Alfombras originales Sistema de embrague (CLUCTH) nuevo y cambio de aceite de motor recién hecho Ningún check encendido Alógenas originales y funcionando Tarjeta a mi nombre , segundos dueños Precio $10,400 Negociables Se muestra en : Sonsonate , Lourdes u Opico , con coordinación previa. MÁS INFORMACIÓN"
Mazda 3,2015,108,Gasolina,8400,"Se vende calidad de vehículo, excelente rendimiento de combustible y tecnología, motor 2.0 skyactive, esta puede ser su próxima nave. Se muestra en Sonsonate preferiblemente, 108k millas, full eléctrico a toda prueba. Véalo y negociamos…"
Toyota Corolla,2001,93000,Gasolina,3600,DESCRIPCIÓN CALIFICACIONES SEGURIDAD Vendo Corolla 2001
Jeep Renegade,2019,31000,Gasolina,11500,Precio negociable: si Color : Naranjado
BMW 328,2015,110000,Gasolina,16000,"Color : Beige Se agarra carro más ribete, nada sobrevalorado Se vende Bimmer 328i año 2015 (2.0 T turbo) con algunas extras en el motor Downpipe VRSF De alto flujo, válvula del turbo GFB, filtro K&N Typhoon series, Body kit completo con mirror caps efecto fibra de carbono y parrilla M , Rines 19 Staggered, color original BMW Orion Silver, pantalla grande, Cámaras laterales, sensores de punto ciego, asistencia de frenado de emergencia y salida de carril, Discos delanteros Ventilados, Headlights BMW LED auto regulables Motor seco, sin detalles mecánico"
otros + DATSUN,1980,1000000,Gasolina,2000,Color : AZUL NEGRO DATSUN MODELO 210 CLASICO A TODA PRUEBA
Mitsubishi Lancer,2013,158000,Gasolina,6700,"Precio negociable: si Color : Blanco Mitsubishi Lancer 2013, automático, motor 2.0. Aire acondicionado funcionando bien. Precio $ 6,700 negociables. Llamar o escribir."
Nissan Altima,2005,112000,Gasolina,3800,"Precio negociable: si Color : Rojo Vendo Bonito Nissan Altima año 2005 en $3800 poco negociable, Color Rojo con sus Rines especiales Originales, A/C funcionando y Pantalla Táctil de Videos con USB con sonido de fabrica y trasmisión secuencial automática. Para mayor información llamar a los siguientes números de celular. Con Diego Con Úrsula Se muestra en Plaza Mundo."
Nissan Sentra,2015,16100,Gasolina,6800,"Precio negociable: si Color : Rojo DESCRIPCIÓN CALIFICACIONES SEGURIDAD se vende Nissan Sentra full extra año 2015, a toda prueba. el motivo de venta es por viaje fuera del país, precio poco negociable"
Hyundai Elantra,2015,98000,Gasolina,9100,"Financiamiento: no Precio negociable: si Color : Azul DESCRIPCIÓN CALIFICACIONES SEGURIDAD HYUNDAI ELANTRA 2015 SPORT LIMITED - AUTOMATICO SECUENCIAL - MOTOR 2.0 - SISTEMA ECO - SUNROOF - ENCENDIDO DE APROXIMACIÓN/ BOTÓN - SENSORES DE APROXIMACION EN PUERTAS DELANTERAS Y BAUL - ASIENTOS DE CUERO - ASIENTO DE CONDUCTOR ELECTRICO CON RESPALDO LUMBAR - PANTALLA TACTIL - CAMARA DE RETROCESO DE FABRICA - MANDOS AL TIMOON - BLUETOOTH, CD, AUX, USB - HALOGENOS - STOPS LED - ODOMETRO: 98,XXX MILLAS - RINES ESPECIALES DE LUJO - VIAS EN RETROVISORES - DETALLES CROMADOS - CALEFACCION EN ASIENTOS - LLANTAS COMO NUEVAS - CERO RUIDOS DE SUSPENSION - CERO FUGAS - TRASPASO DIRECTO - $9,100.00 NEG - INFO /"
Hyundai Accent,2007,155000,Gasolina,4600,"Precio negociable: si Color : Gris rata DESCRIPCIÓN CALIFICACIONES SEGURIDAD Accent 2007 sedan , aire acondicionado, 4 puertas, motor y caja sin detalles . Detalles de pintura y motor con poliza 1 compra venta a mi nombre Precio poco negociable. , contactarse al al whatsapp o llamadas"
Hyundai Accent,2014,133600,Gasolina,7300,"Precio negociable: si Color : Cafe DESCRIPCIÓN CALIFICACIONES SEGURIDAD Vendo mi Hyundai accent GLS versión de lujo con sus mandos al timón estilo elegante en su interior, silvines led, rines especiales de fábrica. Cámara de retroceso Precio fijo $7300 130,000 millas Mantenimiento al día Puede escribir y hacemos negocio"
