model,year,kilometers,engine,price,description
Hyundai Elantra,2018,45000,Gasolina,10000,Garantía: Como es visto no hay garantía Financiamiento: no Color : Blanco Vendo 2018 Hyundai Elantra con 47 mil mías todo trabaja al porciento no tiene nada malo el caro esta en excelente condiciones yo quiero 10000pero se puedo negociar el precio Gracias me Yamo Marcelino mi número de teléfono es
Chevrolet Sonic,2018,135422,Gasolina,6900,"Color : Gris Carro en buenas condiciones, de uso diario. Motor y caja excelente, cuenta con varias extras tales como, auxiliar de aceleración en cuestas, luces automáticas, asiento del conductor eléctrico, caja automática secuencial de 6 velocidades y su A/C funcionando, bolsas buenas, excepto la del conductor. Mantenimientos recién hechos, tapicería limpia, llantas a un 80% suspensión, dirección y amortiguación nítidos. Conducción del vehículo muy suave y cómodo y cuando se requiere es muy rápido con su motor 1.8 super económico, no tiene códigos. Ingresado al país en el mes de julio 2023 con todos sus papeles en regla. Traspaso directo, puede verlo con su mecánico sin compromiso. El vehículo tiene 2 detalles que no afectan su funcionamiento, ruido en flecha y su bobina en frio jalonea, fuera de eso el carro no tiene detalles a considerar. También se acepta vehículo a cuenta de menor valor"
Toyota Corolla,1996,180,Gasolina,4000,Color : Rojo vino DESCRIPCIÓN CALIFICACIONES SEGURIDAD Más información contactarse al número
Hyundai Accent,2002,156000,Gasolina,2700,"Precio negociable: si Color : Gris DESCRIPCIÓN CALIFICACIONES SEGURIDAD Precio Negociable. Motor 1.6 económico 2 puertas y baúl espacioso Todos los asientos con su cinturón para 5 personas CD player con USB Aire acondicionado Bolsas buenas y activas Suspención suave Rines especiales y llantas nuevas Detalles estéticos. Por favor solo gente interesada, no coyotes."
Mitsubishi Lancer,2015,110000,Gasolina,8000,"Color : azul Automatico, precio negociable Motor 2.0 con sistema eco Vidrios y espejos electricos Las 4 Llantas 50% vida util Aire acondicionado al 100 Suspension y direccion en buenas condiciones Interiores gris, vidrios polarizados Tapicería y asientos nitidos Radio, Cd, Aux, Usb. Luces altas y bajas en buenas condiciones"
Nissan Versa,2014,156000,Gasolina,5300,"Garantía: Como es visto no hay garantía Financiamiento: no Precio negociable: si Color : Blanco DESCRIPCIÓN CALIFICACIONES SEGURIDAD NISSAN VERSA 2014 , AUTOMÁTICO, MOTOR 1.6 , VIDRIOS Y ESPEJOS MANUALES , 156XXX MILLAS , WINDOW VISOR, RINES CON COPAS , AIRE HELANDO BIEN , DETALLES ESTÉTICOS MÍNIMOS, MAS INF COMUNICARSE POR WHATSAPP"
Nissan Versa,2013,90520,Gasolina,5500,DESCRIPCIÓN CALIFICACIONES SEGURIDAD Suspensión en buen estado. Vidrios eléctricos. Aire acondicionado en excelente condición. Poco negociable.
Honda Civic,2016,89000,Gasolina,10900,"Color : Azul DESCRIPCIÓN CALIFICACIONES SEGURIDAD Honda Civic 2016 – Deportivo Sedan 4 Puertas - Deportivo Motor 4 cil. 2.0 cc. A toda Prueba Sistema de Manejo, ECO Drive, Deportivo 88,741 Mil millas Originales Cámara de Retroceso y pantalla Pantalla DVD – marca Alpine Transmisión Automática – Secuencial Freno de mano Electrónico Mandos al Timón Color Azul Frenos ABS. Discos en las 4 llantas Full Extras, Vidrios y Espejos Eléctricos, Aire Acondicionado, etc. Kit Deportivo Original, Cola Mugen, Spoilers de techo Rines especiales y bien Enllantado Cuenta con 2 Llaves de Arranque. **Carro a Toda Prueba Física y mecánica** Solo Personas Conocedoras y Con Interés de Compra, Tratos serios; ya que su tiempo y el mío son muy valiosos. Precio: $ 10,900.00 neg. Inf. WhatsApp San Salvador"
Mazda 3,2010,127200,Gasolina,4800,"Precio negociable: si Color : negro Vendo mazda 3, año 2010 vehículo funcionando al 100% aire acondicionado al 100% caja automática secuencial documentos en regla Carro de uso diario, vendo por motivos de viaje. Con gusto se le brindará mayor información."
Nissan Sentra,2020,32000,Gasolina,13000,"Precio negociable: si Vendo Nissan Sentra 2020 SV, Motor 2.0 de 4 Cilindros, Transmisión Automática, Bolsas Buenas, Motor y Caja a Todo Tipo de Prueba, Suspensión y Dirección al 100%, Pantalla Táctil de 8 Pulgadas con Camara de Retroceso, Pintura en Perfecto Estado, Tapiciera en Excelentes Condiciones, Cero Códigos, Mantenimiento al Día, Encedido de Botón, Llave de Aproximidad, Cierre Central, Rines Especiales Bien Enllantado, Mandos al Timón, Calefacción en Asientos Delanteros , A/C Funcionando Nítido. 32 Mil Millas, Precio Negociable, NO CAMBIOS. Traspaso Directo"
otros + Datsun 120 Y 1979,1979,0,Gasolina,3750,"Precio negociable: si Color : Verde A los amantes de lo clasico. carro Datsun 120 Y 1979 motor. no gasta agua ni aceite,no calienta, motor cequito.carro recien pintado, excelente tapicería, radiador nuevo, batería nueva.manual de 4 velocidades .super económico. solo personas serias que les guste lo clásico y exclusivo $3,750 negociable contactar sr. Manuel por whatsapp. se muestra en quezaltepeque."
Nissan Sentra,2012,150000,Gasolina,5950,"Precio negociable: si Color : Gris DESCRIPCIÓN CALIFICACIONES SEGURIDAD VENDO, sentra 2012. de AGENCIA, automatico, mandos al timon, aire AC, edición especial, sunroof, rines especiales, motor 2.0. económico, tapiceria buena. mas inf. al . $5950 negociables. no preguntones solo tratos serios...ACEPTO CARRO MAS RIBETE A MI FAVOR...TEL:"
Mazda 3,2015,66000,Gasolina,8900,"Color : Rojo premium Vendo mi Mazda 3 extra limpio , todos los servicios a tiempo, -Caja Automatica -LLantas nuevas! -luces blancas premium -Polarizado en todas las ventanas -Sistema PREMIUM de sonido BOSE (de fabrica) -Camara de reversa -timon deportivo de fabrica -Alerta de punto ciego -pantalla tactil y control de mando para controlar el sistema de entretenimiento -faja nueva -filtro de motor premium K&N -Vidrios electrico -quema coco 100% funcional (abrir e inclinarlo) ver fotos -luces para cruzar en los retovisores (ver fotos) -Sensor de proximidad para abrir y cerrar puertas. -botones para abrir en la puerta de conductor y pasajero. -alfombras originales de Mazda 3 (ver fotos) -aceite de motor fresco (full sintetico hace un mes ) -A/C En perfectas condiciones -Cola de pato de fabrica -Boton de arranque -Alogenos para mas informacion o fotos llamarme o escribirme al siete 2 ocho 9 ocho 9 uno 8"
Hyundai Elantra,2010,0,Gasolina,5450,Precio negociable: si Color : Ocre DESCRIPCIÓN CALIFICACIONES SEGURIDAD
Nissan Sentra,2018,93000,Gasolina,8000,"Color : Gris Bonito Nissan Sentra SV 2018, sistema ECO, Rines Especiales, botón de encendido con llave de proximidad, puertas delanteras con botón de proximidad, AC helando al 100, tapicería nítida, pintura nítida."
Hyundai Elantra,2018,99000,Gasolina,9500,"Color : Rojo Hyundai Elantra 2018 SEL Motor 2.0 Sistema Eco 96 mil millas 4 puertas Rines especiales originales Pantalla carplay y Android auto Camara de retroceso Pintura perlada 9500 negociable Traspaso directo Trato serio Se muestra en San Marcos, centro comerciales de ss y gasolineras."
